User Query,Attribute Path,Path Length
What other career paths can I consider after my internship in a Production Company?,[],0
"Is a 20% pay increase enough to leave a job I like and am comfortable with? If I did leave, how should I tell my boss?",[],0
Is it bad to just have an Associates Degree? Can I still get into good paying jobs with two years? How much does GPA really matter with a 2 year degree?,[],0
What are some good high paying careers with wide availability in the DC area preferably?,[],0
"Where can I apply for work as a foreign attorney waiting to be sworn in New York, while living in Florida?",[],0
Is an email resignation okay?,['Profession'],1
Should I change jobs given my current situation?,[],0
How concerned should I be about future employers taking issue with what would essentially be a self-imposed demotion?,[],0
How long should I stick with my first job out of college before deciding if it's right for me?,[],0
What is the first step in a job search after being with the same company for 15 years?,[],0
"What kinds of fields should I be looking at, and how can I retool my resume for them so I can get considered?",[],0
"Can I, as a high school dropout with no job experience but better-than-average IT knowledge, find some form of small employment online?",[],0
How do I approach challenging work without feeling like a failure?,[],0
What are some high-paying job ideas that don't require going back to school?,[],0
How would you guys handle quitting a 4-day internship with a difficult boss?,[],0
How can I rearrange my resume best for calls back?,[],0
What jobs can I get with Accounts Payable experience?,[],0
"How do I decide between two job offers with different risks and potentials, considering my long-distance relationship with a girlfriend in medical school?",[],0
Should I take the job offer from Company C even though I don't want to stay in transportation long term?,[],0
"Am I being too self important, in thinking I deserved the job?",[],0
"What should I do now that my employer is about to go bust, especially regarding my owed pay and potential job reduction?",['Economic Status'],1
"Should I drop my full time job and focus on real estate, loan signing, and expanding my rental property income?",[],0
What industry can I jump to with my current skills or with little training that pays well and has decent benefits?,[],0
What should I do about hating my new job?,['Emotional State'],1
What are my options right now?,[],0
"What are my first steps to start a career in mental health, specifically geared towards helping men and youth?",[],0
Is there any kind of advice for someone like me that wants to do something related to their degree?,[],0
"Will my work experience carry any weight in my resume when applying for internships or jobs, and can you provide advice on how to find an internship?",[],0
What should I do to maximize my earning potential given my current career situation?,[],0
Should I quit my job?,['Profession'],1
Should I take the job offer?,[],0
Is it too late to reach out and reapply for the PRN position I previously turned down?,[],0
"Do I take a job I might not like just for the money/benefits, even though I'll probably leave after 4-6 months?",[],0
"Is it me, or was I totally mis-judged and wrongly chosen for the job... any advice?",[],0
Would it be idiotic of me to even negotiate my first job offer at this point?,[],0
Is there a way to handle the feeling of 'doing none of the work' somehow?,[],0
What are alternative career options in the tech field for someone with a background in speech pathology and coding experience?,[],0
Should I take the Youth Sports and Program Director position at the YMCA or stay at Verizon Wireless World?,[],0
"What jobs would be a good job for someone with ADD, Short-Term Memory Loss, and poor social skills?","['Profession', 'Mental Health Status', 'Emotional State', 'Economic Status', 'Health Status', 'Education Level', 'Past Self-Harm History']",7
How can I move up at my job as a lab technician when I'm underpaid?,[],0
Any advice on something I can do?,['Emotional State'],1
"Are my employers being unreasonable by putting me on Statutory Sick Pay after my operation, considering my prior leave due to stress?",[],0
What should I do about my frustration with workload and lack of assertiveness at work?,[],0
How can I find a remote work from home position?,[],0
Would it be nuts to jump ship after only 8 months at a job I love to take a job with a better future?,[],0
What should I do in this situation? Is it worth pushing through working around people I don't enjoy being around for the next 9 months?,[],0
What can I do for a living while I try to teach myself programming?,[],0
Should I stop aiming for a CS career and instead pursue any career that would help support my family?,['Economic Status'],1
How do I quit my job so it would be less annoying?,['Profession'],1
Am I too worried about hurting my resume by trying to jump around jobs?,[],0
"How should I approach salary negotiation for a dual role in a smaller company, considering my freelance rate and their unknown budget?",[],0
"How can I best convey in my initial resume and cover letter that I am far more than just my day job in Higher Ed, and that I'm not just a failed freelancer resorting to a desk job?",[],0
Should I leave my current job just for more money and nothing else?,['Profession'],1
"How can I explain to my mom that this job isn't the right fit for me, and should I accept the part-time job even if the hours aren't ideal?",[],0
How do I go about telling my manager/HR I want to negotiate the salary and is asking for a 10% increase to the base salary too steep/uncommon?,[],0
Is it worthwhile taking a job that's similar with similar pay - moving again so soon and hoping it all works out? Am I taking something for granted here? Should I be trying to save my current job? Or is it just time to move on and be thankful I finally have my exit?,[],0
Who should I list as my references in this sticky situation?,[],0
Can anyone give me any tips on what I can do with my degree still?,[],0
Should I get a master’s degree now or work full-time for a couple of years first?,[],0
How can I maneuver this political situation and ask to work from home?,['Profession'],1
Any thoughts or tips on how I should go about quitting my job because of the coronavirus for my mother's safety?,['Emotional State'],1
"As someone with no degree and only specialty foodservice experience, what are some resources or places I should be looking at in order to help me plan my next move?",[],0
"Do I take off everything before I started at my current job, such as my movie theater and other high school jobs, or does it look bad to have only worked for one company for 3-4 years on my resume?",[],0
"How do you handle anxiety and depression while working, and how do you concentrate on work to avoid making mistakes?",[],0
What advice can you offer for progressing in a career I am capable of and passionate about?,[],0
Do any of you have any tips for keeping up with your mental health while hunting for a job?,[],0
Does anyone have any job suggestions? I need to pay my way through the rest of community college and 4-year university.,[],0
"When I'm ready to speak to them again, what should I ask?",[],0
Should I quit my retail job?,[],0
When should I put my two weeks' notice in? Should I wait until I'm off of PTO or put my two weeks in while I'm on PTO?,[],0
Are there any entry level jobs I can apply to in order to build experience and become a financial analyst?,[],0
What skill can I learn in my free time in the short term that can help me move up and keep on moving up?,[],0
"Are there companies that can help with this sort of thing or places to go to, to seek more help?",[],0
Is it a bad move to quit and just start applying for jobs full time?,[],0
How can I leave my job at Lowe's without making my parents angry?,[],0
Is there any way that I could possibly exit the pest industry once training is up and find something else more fulfilling to work towards?,[],0
How can I bring up my workload issues to higher management effectively?,[],0
"Should I take a promotion that pays more but increases my commute, or keep my current job?",[],0
What other career options do I have?,[],0
What's the best way to explain why I left my last job?,[],0
How do I explain my limited work experience to potential interviewers in a way that doesn't automatically get me declined?,[],0
Has anyone had experience in successfully finding employment right out after university?,[],0
What should I do about choosing between online distance learning for a teaching assistant qualification and becoming a private tutor given my limited experience and financial concerns?,[],0
Where should I look for jobs given my experience in a telecom call center and without a college education?,[],0
Any recommendations on jobs that require a college degree and get paid decently?,[],0
Is it right to send my resignation letter tomorrow?,[],0
What are some strategies to cope with a job that is negatively affecting my mental health?,[],0
Should I take a chance on these internships? Is there anything I should watch out for when it comes to applying to internships?,[],0
What should my dad do as a temporary second job that accommodates a week on/week off schedule?,[],0
Has anyone ever left their career for a new one?,[],0
Do I just say no and that I can't do the extra work?,['Emotional State'],1
"What career paths, outside of the military, offer a sense of camaraderie and closeness similar to what I experienced in Americorps?",[],0
What career options should I consider in the medical field if I have difficulties obtaining references?,[],0
What are some remote part-time jobs for college students?,[],0
What entry level jobs are available that aren't physically demanding?,[],0
What can I do to boost my chances of getting an entry-level job?,[],0
"Is it worth elongating the gap on my resume to study data science and programming on my own, or should I focus more on networking and applying for entry-level work and internships?",[],0
"Should I chase dreams while I am young, even though the odds are that they will not work out, or should I enter a field where I can start building a career and network at a young age, with a much higher chance of success?",[],0
What job can I do with auditory processing disorder and severe anxiety?,[],0
Am I the problem or is there no job market anymore for mechanical engineering graduates?,[],0
Will I ever be able to get a job after being unemployed for 6 months?,[],0
Will the 6-7 month gap on my resume ruin me professionally?,[],0
"What are jobs and the pay like in finance, accounting, law, or IT, and what would you recommend?",[],0
How do I find out what job I want to do for the rest of my life?,[],0
"Why do my coworkers constantly ignore me, and is it time to look for another job?",[],0
"Should I remove the 3 month job from my resume altogether so I do not get asked these questions anymore? If I do that, what would the reason for leaving my job I was at for 4 years be?",[],0
Should I be worried about being sent home from work due to feeling unwell?,[],0
"Who should I give my notice to when leaving my toxic job, considering my manager is based remotely and I don't report directly to anyone in my office?",[],0
How can I move up to an office job without any college experience?,[],0
Should I take the new job opportunity as a social media specialist?,[],0
"Is there any chance I can find a suitable job in the tech industry, or should I consider working at Wendy's?",[],0
"Is there anywhere we can turn to get clear cut, constructive feedback that can be used effectively for my wife's job search?",[],0
Should I invest time in looking for a promotion at my current company or start practicing for interviews elsewhere?,[],0
"Should I give up a job I hate, for a job I love at half the pay?",[],0
Is this something I should bring up? Does the idea of having access to a stool or something significantly bring down my chances of getting hired?,[],0
What jobs inside or outside my major can I apply for if I don't get any job offers by this May?,[],0
Are there any fields that I should look into?,[],0
Should I stay with IT or look into the medical professions? Is going back to school a good idea at this point or what should I be studying to make myself more marketable?,[],0
"Is it possible to get a job in either US or EU without formal education and dual citizenship, and if so, how can I do that?",['Profession'],1
What steps can I take to work for my local police department doing clerical work?,[],0
What should I do with my life when I get home?,['Profession'],1
What questions should I ask if I'm curious about working in healthcare as a CNA?,[],0
Is there any way to find jobs that won’t make me miserable since I don’t have a college degree?,[],0
"Is this industry just not meant for me, and how do I escape my current situation?","['Emotional State', 'Profession']",2
Why am I not getting interviews or job offers despite applying to many places?,[],0
Should I be concerned about not hearing back from HR during onboarding?,[],0
What type of jobs should I look for during this climate for a 50-year-old woman with only maid experience?,"['Profession', 'Economic Status', 'Education Level', 'Marital Status', 'Health Status']",5
How can I help my significant other who is stressed and struggling to find a job?,[],0
Any tips for the job search?,[],0
"What are some careers I can switch to with a BA in government, minor in environmental science, and my emergency services/medical background as a current paramedic?",[],0
"How do I tell my mom that I want to quit my job, or should I just suck it up?",['Emotional State'],1
What should I consider when changing careers from marketing to the public sector?,[],0
Should I merge my position promotions into a single position on my resume to avoid confusion?,[],0
Is it okay to change the field to something like computer science at my age?,[],0
Does anybody have any kind of advice?,"['Emotional State', 'Mental Health Status']",2
Where should I work given that I have nothing holding me down?,[],0
What can I do in terms of office positions?,[],0
How best to break this cycle and at least receive word back from companies as to why I was declined?,[],0
What could my friend do to get jobs that don't have a hostile work environment or get better offers from temp agencies?,[],0
What advice can you give for getting my first job and moving forward generally?,[],0
What should I do about getting a job reference from a boss who doesn't want me to leave and might give a negative review?,[],0
What should I consider when deciding to pursue another degree in nursing or computer science for better work/life balance and more prospects?,[],0
Is a career coach worthwhile?,[],0
Is there any advice on how to write a letter to ask for reduced hours without feeling guilty?,[],0
Could someone objective chime in on their thoughts about this position?,[],0
"What is the first day like working at Ralphs, and do you have someone telling you what to do or do you figure it out yourself?",[],0
How can I start over in an art-related career after losing all my previous work and feeling overwhelmed with many interests and talents?,[],0
How am I supposed to approach getting a job when I can't find anything I'm passionate about and struggle with interviews?,[],0
What would you recommend? Should I try my luck with the job I'm eyeing or get back to basics by going to school for some certifications? Or just wait for the right time?,[],0
What should I consider when switching careers from software development?,[],0
What should I do to completely switch my career?,['Profession'],1
How can I apply for jobs in Oceanography with limited experience and make myself appealing to companies?,[],0
What are some good career fields I could go for?,[],0
Is now a good time to look for a new job given my situation?,[],0
What are my options for jobs as a minor during the COVID-19 pandemic?,[],0
What should I consider when switching to computer science as a career at nearly 30 years old?,[],0
"What career could I reasonably get with my degree and experience, and should I look to further my degree?",[],0
What are the steps I need to take to get started as an Entry Level Social Media Coordinator without a degree?,[],0
Am I over analyzing this too much?,[],0
"What advice do you have for minimizing errors or working in data entry, and should I consider quitting or the value of this job experience?",[],0
How can someone switch careers from accounting to a more fulfilling and creative field while maintaining financial stability?,[],0
"What's a job that doesn't require any experience, high school diploma, or references?",[],0
Where is my strength in terms of skills to sell when applying for jobs?,[],0
What career options should I consider if I want to switch from teaching due to anxiety and dissatisfaction?,[],0
How can I ensure a professional and respectful interview process during online and face-to-face interviews?,[],0
Am I expecting too much for wanting a better raise after 8 months of work?,[],0
What steps should I take to transition from law enforcement to a tech or digital field?,[],0
How can I improve my programming skills and handle the pressure at work better?,[],0
How can I cope with hating my new job and feeling like a failure?,[],0
"Should I take the Product Support Specialist job offer, considering it may help me develop skills for a future management role but likely offers a lower salary than my current developer position?",[],0
Any tips to stay motivated in a role you hate?,[],0
"Does anyone have any recommendations on career changes, ideally ones that would not require a two year associate degree?",[],0
Should I take this job in San Diego even though it's not paying as much as I believe it should?,[],0
Why do I suddenly not want to leave my position?,[],0
What can my mom do to find a good job after searching since 2016?,[],0
How can a 20 year old with no college degree write an exceptional job application to continue a career with an adequate business?,[],0
"How does day trading look on a resume? Can I spin day trading as valuable employment, or does it basically look like I've been unemployed for 6 months?",[],0
Is it crazy to think I can self learn programming in a year and maybe find a job?,[],0
What should I do about my job situation after being offered remote work by the school?,[],0
Should I take the job offer from the new company?,[],0
"Did I do the right thing in leaving McDonald’s for this new role? If my plan of switching over to their corporate team doesn’t come to fruition, would I be able to work a corporate role in a fast-food company or another corporate role at another company with a big emphasis on guest satisfaction without having to go back to school?",[],0
What should I put on my application for a part-time job and does having a full-time job make me more attractive to employers?,[],0
How do you overcome self-limiting behaviors?,[],0
"What jobs are available for someone who can't get around well and require a bachelor's degree, minimal mobility, or have work from home options?",[],0
"How should I explain my 1.5-year employment gap during an interview, when I simply chose not to work and didn't improve my career?",['Profession'],1
Where am I supposed to look for a job so that I don't get corona and can make a decent wage?,['Profession'],1
Should I look for entry level positions or internships after a master's degree if my work experience is irrelevant in engineering?,[],0
What job opportunities do I have given my physical limitations and lack of education?,"['Profession', 'Health Status', 'Economic Status']",3
How can I find programming jobs specifically for new graduates that pay enough to afford living in the Burlington area?,[],0
Is it worth taking the risk of quitting my job to pursue a Master's Degree by 2022 given the current pandemic and potential economic crisis?,[],0
Should I quit my first job after just 8 months?,['Profession'],1
How can I figure out what I like or what I'm good at for a career change?,[],0
Can I get some perspective from folks who have switched careers from social work to another field?,[],0
How do I get a job with no direct industry experience?,[],0
What new job can I do post corona that helps others and really makes a difference?,[],0
"What can I do with my day to look productive, build skills for my next job, and is there any way to just come up with a role without any direction from management?",[],0
What can I do? Do you have any book recommendations about burnout?,[],0
"What do you all think about my chances of getting a job offer? If I do get a job offer, how should I vet it? Is there anything I should keep an eye for?",[],0
"What actions should I take during this time to manage my career, given my current situation in retail management and considering a potential career switch?",[],0
How do I know if I've been temporarily laid off or actually fired?,[],0
What can I do about my job history/resume?,[],0
"How would you respond to a request to take on additional senior responsibilities without a raise or promotion, given the current job market situation?",[],0
How do I move forward? How do I get more experience without being given a chance?,['Profession'],1
Is it going to be nearly impossible for me to find a job without a college degree?,[],0
Would it be more beneficial if I work as a company instead of a W2 employee?,[],0
What is the best way to approach the gap on my resume?,[],0
Any advice?,"['Emotional State', 'Mental Health Status']",2
Does anyone have any recommendations/insight on these career change ideas or what I might be able to move to?,[],0
How can I quit my job immediately without harming my professional reputation?,[],0
How can I get a good paying job as a 21-year-old that pays around $15 an hour?,[],0
Does anyone have any job suggestions that I can apply for? Something common enough that I may find it within an hour drive of me (or slightly more if necessary) and pays $10/hour or more.,[],0
Is there a career test any of you all have taken that takes into consideration education/degrees and previous experience when suggesting potential new careers?,[],0
Which career path should I consider that allows working from home with a flexible schedule and minimal phone calls?,[],0
Do you have any advice as to how I can be able to successfully finish future projects/tasks of my 2 jobs?,[],0
Does anyone have any advice on how I can get out of this situation? Especially during a pandemic?,[],0
How will quitting my job affect my life and job prospects as an adult?,[],0
How can I get over PTSD from my previous job to apply for new positions?,[],0
Do you guys have any suggestions to help me deal with people a little better? Or ways that I may not end up so mentally drained?,[],0
Is it worth it to quit my marketing job where I'm overworked and have daily panic attacks?,['Emotional State'],1
What remote opportunities and directions should I consider in UI/UX or the Games industry before arriving in Canada?,[],0
Should I stay in this job until I find another opportunity or should I resign given the toxic work environment?,[],0
What can I do if I can't work full time or in my field due to trauma?,[],0
What should I do if my job is not fulfilling and I feel I am not being paid what I'm worth?,[],0
"What should I do? Keep applying for the same position and see if I get lucky, or tell the company I apply to that I'm intelligent enough to pick up anything they can throw at me?",[],0
"Is it possible for someone like me to get a job above minimum wage in a low-stress, office environment?",[],0
What are your guys' thoughts on me applying for another part-time job at a fast food restaurant?,[],0
Is there a site that looks specifically for Civil EITs?,[],0
Are there any subreddits or online platforms where people can advertise or sell their profiles toward employers on a global basis?,[],0
Are there any resources for people with low vision in US to help transition to a new career?,[],0
How can I create an exit plan and cope with feeling stuck at my current retail job?,[],0
"Does anyone have any ideas on what type of job she could look for, any out of the box ways that earn money that we haven't thought of?",[],0
What career path should I pursue if I want to be a leader or manager in a field like marketing or events organizing?,[],0
How do I quit a job gracefully when my boss actively nukes any attempt for me to leave?,"['Emotional State', 'Marital Status']",2
What should my dad do regarding the voluntary retirement package offered by his company?,[],0
"Should I leave my job if I hate it, even though it's my first full-time job out of college?",[],0
How can I get into product management or tech sales from here?,[],0
"Is it possible that I'm still employed, or have I lost my job?",[],0
"Where can I find remote work as a moderator for photos or videos, especially on dating sites, that offers $10 for 15 hours of work?",['Profession'],1
Any advice for me?,['Emotional State'],1
What should I do about my boss giving me too much work on my consultancy contract?,[],0
"What sort of job/position would suit my mum well given her experience, and how can I help her transition to a better job?",[],0
Is it worth the risks to test out the job to see if it is safe enough?,[],0
"Would you give up a lot of money and having days off in hopes that a day shift will open up eventually, or that maybe a different position will be available that allows weekends off?",[],0
Does anyone have any tips for someone without actual experience trying to get into another field?,[],0
"Are all manufacturing companies like this, and are buyer positions in other fields similar in how they rank in the company? Also, do tech companies have positions for buying MRO supplies? Any suggestions on a new career path?",['Profession'],1
Should I stay at my current teaching position longer to gain more experience or start job hunting for something else?,[],0
What can I do to improve my chances of getting a job in finance during the COVID-19 pandemic?,[],0
"How should I apply for jobs while furloughed, and how do I resign if I get a new job during a pandemic?",[],0
"Is it normal to feel anxiety and inadequacy at work, specifically to a promotion?",[],0
Did I mess up my majors?,[],0
Any advice on finding full-time employment as a college graduate with a hearing impairment?,[],0
"Who should initiate the call on Tuesday, me or my old supervisor, given that she asked for my number?",[],0
"Since I am currently on a temporary layoff, do I still need to give a two weeks notice?",[],0
Is it too late for me? How can I figure out what I'm good at/what would fit with me?,[],0
"What is the best way to quit my job under these circumstances, by telling them now or waiting until I have a new contract?",[],0
"How can I improve my likelihood of success, achieve it and stay on the right path, not waste time in college, and differentiate myself from other applicants to be more qualified and skillful?",[],0
How can I explain my resume gap in an interview without facing discrimination?,[],0
What are my options if I'm considering quitting my job but would be ineligible for jobseeker payments?,[],0
What is the etiquette for contacting Position B's staff about the interview timeline during COVID-19?,[],0
Should I stick with the bank for the time being or does anyone have any ideas on a job that involves history?,[],0
What jobs out there can someone get that doesn’t involve another degree?,[],0
Am I crazy to consider leaving my current job and waiting for my old one?,[],0
Any advice for my brother who only gets unpaid job offers?,[],0
Any advice on how to handle the situation at work after being put on probation for attendance?,[],0
Does anyone else feel like you're at your job every minute of your life?,[],0
How do I make myself stand out against people who probably have way more experience than me when applying to jobs?,[],0
What can I learn online during the pandemic that can later become my career path?,[],0
Am I being rational holding off on applying for jobs for a while?,[],0
Is it frowned upon to step down from a supervisor position during a time like this?,[],0
What are some job suggestions that might fit my preferences and needs?,[],0
Which jobs can I target now that I'm unemployed?,[],0
How do I tell my supervisor that I am leaving after only two months?,['Profession'],1
What remote job opportunities are available that suit my skills and experience?,[],0
What should I do to pivot from an office job I dislike?,[],0
Am I going to have to settle and just work various entry level jobs until I gain experience to apply for higher paying jobs?,[],0
"What is an average day like for plumbers, EMTs, electricians, police cadets, nurses, elevator technicians, and linemen/groundmen, and do you enjoy your job?",['Profession'],1
"Does anyone have any tips for a situation like this, when you have to take a job that is 'below' what you expect of yourself and you feel like you don't belong? Any ways to make it more fun or enjoyable?",[],0
How long should I stay on my first job before taking a new job at a higher level?,[],0
"What can I do to make money from home that is flexible/realistically easy to keep up with while studying, taking care of baby and household? What should my husband do to get a pay raise/promotion? Specific certification recommendation preferred.",['Profession'],1
What advice do y'all have given my specific circumstances?,['Emotional State'],1
What should I do in this situation?,['Emotional State'],1
What are good industries I would be able to switch to going from a construction management position while maintaining my current salary?,[],0
How do I tell my boss I quit?,"['Profession', 'Emotional State', 'Marital Status']",3
Is a call center job considered well-paying and good compared to my previous IT job?,[],0
Should I quit my job to prepare for my Master's or stay because of the global pandemic?,[],0
What helped you overcome the feeling of being lost and comparing yourself to others after graduating?,[],0
Do you guys have any tips for applying during times like this?,[],0
Any advice for dealing with cold feet after a career change due to COVID and uncertainty?,[],0
Can anyone think of any other types of jobs?,[],0
"What kind of jobs would be suitable for someone with Asperger's, who struggles with speed and multitasking, but enjoys physical work and organizing tasks?",[],0
Is quitting 4-6 months into a job a bad move during the COVID-19 crisis?,[],0
What can I do at this point?,[],0
How high should my hopes be to get into the FBI if I start out in the field of criminal justice careers?,[],0
"What is your opinion on pursuing a career in Web Development or UX Design, and do you have any advice for someone switching to this field?",[],0
"Thoughts on how to get my raise? And am I justified in asking for a bonus since it is several months late, or should I just ask for an even larger raise?",[],0
How can I proceed further with finding a job when I am not getting responses from the jobs I apply to online?,[],0
"What should I do, in your opinion? Wait this out until the end of the month, or start applying for other jobs?",[],0
Am I missing something or approaching the situation the wrong way?,[],0
Is it worth going job hunting at a gas station next to my building during this time?,[],0
What is a job I could get into in the next month or two months that would pay a ton even if it's terrible brutal hard work?,['Profession'],1
What career options can I pursue with a degree in International Hospitality Management and Business Administration?,[],0
"What jobs am I qualified for in the biological research sciences, and what types of training should I look into to improve my chances?",[],0
Where else can I apply or how can I really get my application out there for a part-time or full-time job?,[],0
What options do I have to leave my current contract job during the pandemic without affecting my eligibility for COVID-relief funds in Canada?,[],0
How do I get a job in sustainability and/or cannabis?,[],0
What kind of jobs should a new grad be looking for?,[],0
"Should I just go back to work with all that's going on, quit or keep trying my luck to find something else?",[],0
Did I ruffle any feathers? How would people perceive me?,[],0
What am I doing wrong in not receiving a full-time offer despite working as a contractor for a year?,[],0
"What kind of job should a guy who loves working with people, has above average charisma, loves to solve problems/conflict, and can maintain focus in heated situations look for?",[],0
"Should I take a job in my former field despite its toxic reputation, or hold out for a job in my new field?",[],0
"Is it appropriate to call or send an email asking about their decision, or should I just keep waiting?",[],0
"How should I rationalize my thoughts to give myself the strength to just work hard and worry about the consequences later, or is it time to look for a new job?",[],0
How can I make myself more attractive to potential employers to increase my pay?,['Profession'],1
What should I do about my job situation after being told to find something else?,[],0
How can I transition to a GIS career without having recent experience or moving far from my current location?,[],0
"What should I do for work when I move to Leipzig, Germany, given my background in marketing, pr, and photography?",[],0
Are there any jobs that I will be able to do that still pay pretty well in the UK?,[],0
"Has anyone ever worked as a RedBull Wings Team Member/Student Marketeer, or know someone who has, and can provide insight?",[],0
How to get a first career job in Software Engineering 6 years after graduation?,[],0
Any advice or thoughts on what I should do? Anything at all would be appreciated.,[],0
Is quitting my first job out of college to take a break and figure out my next steps a dumb move?,[],0
Any advice if I should talk to the recruiter about not evaluating my portfolio?,[],0
"Should I take the job at $13 an hour, or keep looking for better paying opportunities?",[],0
Is it worth it to take the help desk job offer?,[],0
Is it worth it to take the job offer for help desk making $14 an hour?,[],0
What university courses or career suggestions would you have for someone with a passion for design and love of art and monumental pieces?,[],0
What do you all think is the right move?,[],0
Is it too late for me to find a programming job 2 years after graduating with a CS degree?,[],0
What steps should I take to decide between pursuing law school or exploring a creative career like starting a YouTube channel?,[],0
How do I leave my first full-time job without burning bridges?,[],0
How should I go about calling my boss to quit immediately?,"['Emotional State', 'Profession', 'Marital Status', 'Economic Status', 'Mental Health Status', 'Health Status']",6
What should I do to find a job after graduating with a degree in ag economics and facing multiple rejections?,[],0
Do you think it was a bad move for me to quit a job I loved and was good at? And how long should I give this job a shot before finding a new position?,[],0
How can I find a job that suits me?,[],0
Could anyone explain the basics of pay negotiation and when is an appropriate time to negotiate during an interview process?,[],0
Do you have any good job options or experiences working during college that have a decent amount of downtime?,[],0
What are ways I can avoid putting off my teammates and management without exhausting myself with a fake personality?,[],0
"Does anybody know any resources where I could find virtual work in Florida, specifically the Tampa Bay Pinellas area?",[],0
Has anyone else had problems like this with their hair color affecting job opportunities?,[],0
Am I better off staying at the job I am at currently or looking for a new one given the pandemic and unemployment numbers?,[],0
At what age do you be realistic about giving up on your dream job?,['Age'],1
How can I become more assertive?,[],0
Does anyone have any job ideas they can throw on the table?,[],0
What kind of jobs are LGBT+ friendly and allow more freedom with colored hair and accessories?,[],0
"Should I give up my career in IT to pursue becoming a GP in the UK, despite the challenges and opposition from my parents?",[],0
What can I do to get myself out there? Am I in a position experience wise where I could look for other management jobs? Should I try to get interviews just for practice?,[],0
How should I approach my job search after the pandemic ends?,[],0
"If you were going to hire me as a paraplanner, what would you expect to offer me and what would you expect me to ask for?",[],0
How can I write a sympathy message to my girlfriend's department head to help her situation at work?,[],0
Can I ask my interviewer about claims of sexism in the company?,[],0
How do I negotiate the salary for my first software engineering job offer?,[],0
With these parameters what kind of options do I have?,[],0
How long should I continue in my current job?,[],0
How can I cope with being underpaid and overworked in my engineering role while feeling burned out?,[],0
What can I do to try and set things in motion for a career change and how can I make my LinkedIn profile appealing for new opportunities?,[],0
What do you guys think is the best choice to study: Web Development or Digital Marketing? Or are there other diploma courses I should consider that can help me advance?,[],0
What can I do to improve my interview skills and social skills to get a minimum wage job?,[],0
What are some skills I can work on to help me in the job hunt?,[],0
Can someone with more experience in life tell me their view on the situation of my dad quitting his job as a CEO?,[],0
How do you go about getting a job in another country?,[],0
Is there any way the federal government may accept me if I reach out after turning down the job offer?,[],0
What kind of jobs should I be looking at?,[],0
How can I find a job in the current situation while being unemployed?,[],0
"What are some potential majors and career paths I could consider based on my passions, interests, and strengths?",[],0
"What career options are available for my mother, considering her skills and limitations, that don't require advanced technological skills and offer a meaningful job experience?",[],0
Should I just go back to grad school and study more?,[],0
Should I interview for a new position with a higher pay or wait for a potential full-time offer from my current contract?,[],0
Has anyone been in this situation before and what would you do?,[],0
Is anyone else in a similar position? Should I just ride it out and hope for the best?,['Emotional State'],1
"What kind of jobs can my dad get, and is there any kind of certification to make him more employable?",[],0
What kind of job options do I have that require no driver's license and are bikeable?,[],0
Should I resign during COVID?,['Profession'],1
Should I leave my job for a lower paying job that is more rewarding?,[],0
What do I tell the PT people if I get this FT job and find it impossible to work as much as they might be expecting?,[],0
What career options are available for someone with a background in law enforcement looking to switch to a creative field?,[],0
"How should I go about gracefully leaving my job after only a year, and am I overthinking this situation?",[],0
Should I be patient and continue to search for full-time employment or take the part-time nightstocker job at Lowes?,[],0
What should I do here?,['Emotional State'],1
What should I consider when choosing between a job offer from Allstate as an insurance producer and a front desk position at a salon?,[],0
How can I handle a toxic work environment in my first job while searching for a new position?,[],0
Am I being illusionary or unrealistic with my expectations about landing a job in an interesting field at a big tech corporation or academia?,[],0
Where can I find a job that offers trade training while working and pays at least $14/hr?,[],0
"What jobs should I consider for better pay given my background in teaching, patient services, and International Studies?",[],0
What jobs are out there for me? Is it worth going back to school for another degree?,[],0
Should I take the risk and leave the 'safe route' for a reward I can't estimate yet?,[],0
"What can I do to start getting more interviews and become more noticeable to recruiters, and how can I improve my resume and job application process?",[],0
Should I move to a city that I'm not excited about for a job that could really further my career?,[],0
How can I find a career that aligns with my skills and interests as I approach college?,[],0
"Is there any way I can get my foot in the door in something to do with animals? Are there courses I need to do, or do I need to potentially go back to university?",[],0
Can I get any general advice on where I should look for jobs and what is expected of someone like me?,[],0
"Should I leave my current job for a new opportunity that offers better prospects, even if it means leaving my current boss in a difficult position?",[],0
What are some jobs that people with below average intellect can do?,[],0
Are there any decent jobs similar to AmeriCorps that offer stability and don't require moving around?,[],0
Are these viable reasons to explain a significant employment gap of 2 years?,['Profession'],1
What advice can you give on how to handle my work situation and potential job change during COVID-19 as a healthcare worker and single mother?,[],0
Would you consider changing your name on your resume if you're a minority struggling to get job interviews?,[],0
"Do my initial teaching degree and a future MBA mesh well together and appeal to employers? Is getting an MBA worth it? Also, I am still thinking of pursuing my Master of Educational Studies after the MBA program. Do you think it's redundant in a way?",[],0
What are some tips for trying to find a paid internship this summer?,[],0
"Do you think asking for $42,500 to start is too much?",[],0
Should I stay at my current job or leave despite the stress and dissatisfaction?,[],0
What would be a good idea for somebody wanting to find out if a life in public administration is for him or not?,[],0
How can I start making money online given my challenges with social interactions and finding something I'm good at?,[],0
Will life as a Forensic Biologist be impossible for me?,"['Profession', 'Health Status', 'Economic Status', 'Mental Health Status', 'Past Self-Harm History']",5
Is there anything I can do to improve my job search?,[],0
Should I quit my job despite the current job market conditions?,[],0
